'ANREDE';'TITEL';'GESCHLECHT';'VORNAME';'NAME';'STRASSE';'PLZ';'ORT';'EMAIL';'VORWAHL';'TELEFON';'ID';'LAND'
'Herr';'';'m';'Winand Henry';'Tröndle';'Biebricher Allee 18';'1176';'St-Livres';'winandhenry_1970@net-mail.ch';'';'';'121176';'CH'
'k.A.';'';'d';'Romana Birkhild';'Pospischil';'Dionysiusstrasse 96';'7639';'Weißenborn';'rpospischil@validmail.de';'';'07706/6700701';'21333';'DE'
'Herr';'';'m';'Landolf';'Sander-Eichel';'Mündersbacher Strasse 52 a';'37181';'Hardegsen';'landolf-sander-eichel@kitty.de';'';'';'92881';'DE'
'Frau';'';'w';'Jessica';'Höflich';'Am Römerlager 70';'6534';'S. Vittore';'jessica.hoeflich@spam-mail.ch';'';'';'93110';'CH'
'k.A.';'';'';'Smilla';'Schaber';'Breibacherhof 87';'06130';'Halle';'smilla-85@mymail.de';'';'0345/57478942';'45401';'DE'
'Frau';'';'';'Marlis-Stefani';'Lausch';'Auf dem Sand 107';'82278';'Althegnenberg';'';'';'08202/45259126';'8641';'DE'
'Frau';'';'w';'Notburg';'Karaca';'Seeblickstrasse 37';'1877';'Bischofswerda';'';'';'02607/27076200';'7469';'DE'
'Frau';'';'w';'Frigga';'Blair';'Bonnstrasse 190';'22929';'Kasseburg';'fblair@bestmail.de';'';'04151/22537988';'104463';'DE'
'Herr';'';'m';'Hans';'Schmeling';'Richard-Strauss-Weg 52';'66909';'Henschtal';'h-1996@ultramail.de';'';'06383/40086302';'47175';'DE'
'Frau';'';'w';'Frigga';'Aldag';'Harrenscheid 36';'39590';'Heeren';'frigga-aldag@retromail.de';'';'03931/64973276';'158080';'DE'
'Frau';'';'w';'Melinda Marianne';'Klostermann';'Schillerstrasse 32';'3116';'Noflen BE';'m.79@inter-mail.ch';'';'05067/56215237';'37281';'CH'
'Herr';'';'m';'Gottwalt Frohwald';'Wiencke';'Schürholz 79';'3360';'Herzogenbuchsee';'g-wiencke@trashmail.ch';'';'044 647 5318';'25546';'CH'
'';'';'w';'Adeltraut';'Gutierrez';'Keutelstrasse 31';'23738';'Lensahn';'adeltraut_gutierrez@validmail.de';'';'04363/85497668';'190305';'DE'
'Herr';'Dr.';'m';'Joscha';'Wehle-Puls';'Auf dem Kooten 77';'6314';'Neuägeri';'joscha_wehle_puls@ultramail.ch';'';'041 932 5023';'61374';'CH'
'Herr';'';'m';'Edmar';'Reichert';'Zur Knautheiche 44';'44581';'Castrop-Rauxel';'edmarreichert@bestmail.de';'';'02305/33394439';'32401';'DE'
'Herr';'';'m';'Kurt';'Flor';'Töddinghauser Strasse 33';'52159';'Roetgen';'kurt90@trashmail.de';'';'02471/72460084';'186429';'DE'
'Herr';'';'m';'Gerfried';'Mörtl';'Am Bühl 146';'3604';'Thun';'gerfriedmoertl@funmail.ch';'';'';'186167';'CH'
'Frau';'';'w';'Wolfgard Josepha';'Siebold';'Binnefeldstrasse 28';'1844';'Villeneuve VD';'wolfgardjosepha_siebold@open-mail.ch';'';'062 645 4797';'18445';'CH'
'Herr';'';'m';'Ullrich';'Martel';'Unterlaufing 144';'6562';'Soazza';'ullrich_88@inter-mail.ch';'';'';'88209';'CH'
'Herr';'Dr.';'m';'Volkrad';'Jähn-Roling';'Hinter der Mauer 8';'1877';'Bischofswerda';'';'';'';'28748';'DE'
'Herr';'';'m';'Christopherus';'Späth';'Oberdarfeld 179';'8765';'Engi';'cspaeth@ultramail.ch';'';'044 458 5555';'81976';'CH'
'k.A.';'';'';'Adela';'Schurr-Lottes';'Silberstrasse 155';'86510';'Ried';'adela-schurr-lottes@company.de';'';'08233/60518706';'84448';'DE'
'';'';'w';'Céline';'Weßling';'Natorper Strasse 167';'80339';'München';'celine.wessling@retromail.de';'';'089/87261458';'77085';'DE'
'Herr';'Dr.';'m';'Eberhart';'Grünwald-Meisen';'Schlesienstrasse 61';'1776';'Montagny-la-Ville';'eberhart_gruenwald-meisen@company.ch';'';'044/3212058';'177697';'CH'
'Herr';'';'m';'Ambros';'Röhrle';'Schweppermannstrasse 183';'56858';'Forst';'ambros-roehrle@quickmail.de';'';'06542/71669180';'49971';'DE'
'Herr';'';'m';'Jakob Freimund';'Kriener';'Immingfeldweg 189';'7368';'Remptendorf';'jakobfreimundkriener@goggle-mail.de';'';'09495/8656150';'66419';'DE'
'';'';'m';'Notfried';'Mutlu';'Matthiasstrasse 94 c';'41239';'Mönchengladbach';'notfried.mutlu@mymail.de';'';'02161/57556867';'99594';'DE'
'Frau';'';'w';'Ellengard';'Struckmeier';'Kodden 89';'2738';'Court';'ellengardstruckmeier@domain.ch';'';'044/9834975';'143337';'CH'
'';'';'w';'Lerke';'Ottersbach';'Breekamp 128';'6418';'Rothenthurm';'l.ottersbach@private.ch';'';'041 136 1199';'59904';'CH'
'Frau';'';'';'Kathrina-Anika';'Gronwald';'Stephanstrasse 146';'67319';'Wattenheim';'kathrina_anika-gronwald@justmail.de';'';'06351/74299468';'88533';'DE'
'Frau';'';'w';'Regelinde';'Domann';'Im Niederdorf 7';'8185';'Winkel';'regelinde.1994@mymail.ch';'';'045/8202155';'81850';'CH'
'Frau';'';'w';'Annabel Friedlenchen';'Gündel';'Kolberger Weg 74';'8580';'Hagenwil b. Amriswil';'annabelfriedlenchen-guendel@ultramail.ch';'';'03535/24725168';'89371';'CH'
'Herr';'';'m';'Nikodem';'Bezold';'Nassauer Weg 11';'66121';'Saarbrücken';'nikodembezold@mymail.de';'';'0681/86551937';'157357';'DE'
'Frau';'';'w';'Wiltrudis';'Eckhard';'Klottengasse 155';'49448';'Lemförde';'';'';'05443/32647261';'22783';'DE'
'k.A.';'';'d';'Christhart';'Schaal';'Lindentalstrasse 52';'54518';'Minheim';'cschaal@goggle-mail.de';'';'06507/40773178';'74846';'DE'
'Frau';'';'w';'Hildtraud';'Dietz';'Fährstrasse 150';'36148';'Kalbach';'hildtraud1980@web.de';'';'09742/31843596';'2972';'DE'
'Frau';'';'w';'Friedliese';'Wendorff';'Im Klobes 176';'56589';'Niederbreitbach';'friedliese.wendorff@xyz.de';'';'02638/74929752';'142826';'DE'
'';'';'w';'Melina';'Rupprecht-Uzun';'Kaiser-Otto-Strasse 26';'3960';'Sierre';'';'';'041 322 4681';'58424';'CH'
'Frau';'';'w';'Elfgund';'Leiner';'Mendt 14';'67319';'Wattenheim';'elfgund_leiner@goggle-mail.de';'';'06351/33652184';'183676';'DE'
'k.A.';'';'d';'Harda';'Kemper';'Frankeshoven 54';'6418';'Rothenthurm';'harda1975@private.ch';'';'032/3036923';'91418';'CH'
'Frau';'';'w';'Heidelind';'Bennewitz-Koschinski';'Danziger Weg 27';'4719';'Ramiswil';'heidelind_bennewitz_koschinski@net-mail.ch';'';'045/9976111';'94140';'CH'
'';'';'w';'Vreneli Julia';'Thoß';'Erlenstrasse 79';'56368';'Ergeshausen';'vrenelijulia.thoss@kitty.de';'';'06486/53745726';'140555';'DE'
'';'';'m';'Julien';'Feuerer';'Dechant-Fenger-Strasse 3';'27299';'Langwedel';'';'';'04232/21093597';'61517';'DE'
'Herr';'';'m';'Uranius';'Stricker';'Glatzer Strasse 137';'86679';'Ellgau';'';'';'08273/48150065';'83593';'DE'
'Herr';'';'m';'Horstmar Ambrosius';'Normann';'Sonnenkamp 84';'88450';'Berkheim';'h.normann@justmail.de';'';'08395/9497318';'36605';'DE'
'k.A.';'';'d';'Hanshelmut';'Roßberg';'Auf Stürmerisch 56b';'7017';'Flims Dorf';'hanshelmutrossberg@net-mail.ch';'';'044 648 4485';'150226';'CH'
'Frau';'';'w';'Anita Edelgard';'Reissmann';'Schwammenaueler Strasse 162';'1763';'Granges-Paccot';'anitaedelgard-reissmann@spam-mail.ch';'';'08294/46677831';'176391';'CH'
'Frau';'Dr.';'w';'Madita';'Plischke';'Hoerstgener Weg 153';'6612';'Ascona';'m-plischke@company.ch';'';'062 943 5331';'56595';'CH'
'Herr';'';'m';'Kai';'Künnemann';'An der Ley 61';'46459';'Rees';'';'';'02851/31763055';'135373';'DE'
'Herr';'';'m';'Gerdt';'Niggl';'Branchweilerhofstrasse 2';'38170';'Schöppenstedt';'';'';'05332/85925810';'106544';'DE'
'Herr';'';'m';'Valentin';'Heger';'Wersche 44 a';'2739';'Eibau';'valentin.heger@company.de';'';'02602/47582094';'49705';'DE'
'Herr';'';'m';'Heinzfried';'Hammer';'Rothstrasse 11';'8322';'Madetswil';'h83@mymail.ch';'';'048512243';'19643';'CH'
'Frau';'';'w';'Clarissa';'Herda';'Aulendorf 13';'73550';'Waldstetten';'c.herda@quickmail.de';'';'';'95837';'DE'
'Frau';'';'';'Carlotta';'Hillebrandt';'In der Mark 96';'88410';'Bad Wurzach';'';'';'07564/11472994';'64633';'DE'
'Herr';'';'f';'Marcus';'Klenner';'Brunhildenstrasse 71';'6314';'Neuägeri';'';'';'065289959';'35482';'CH'
'';'';'w';'Dorit';'Köthe';'In den Peschen 184';'6925';'Gentilino';'doritkoethe@ultramail.ch';'';'064125667';'109292';'CH'
'Herr';'Prof.';'m';'Wiethold';'Schellenberger';'Brandenburgstrasse 92';'1757';'Noréaz';'w_schellenberger@net-mail.ch';'';'06701/53347339';'54141';'CH'
'';'';'m';'Sonnhardt-Engelbrecht';'Gebert';'In der Wesser 120';'8934';'Knonau';'';'';'044101113';'108503';'CH'
'';'';'m';'Sighard-Edelhard';'März-Bergholz';'Wiener Strasse 133';'7517';'Plaun da Lej';'sedelhard.maerz_bergholz@hoster.ch';'';'07231/12858659';'24081';'CH'
'';'';'w';'Manuela';'Pech';'Bischof-Rüth-Strasse 84';'54608';'Bleialf';'m_pech@anymail.de';'';'06555/11074220';'81163';'DE'
'Herr';'';'m';'Runald Volkart';'Ruhnau';'Nistenbergstrasse 25';'8362';'Balterswil';'runaldvolkart_ruhnau@private.ch';'';'041 998 3580';'84374';'CH'
'Frau';'Dr.';'w';'Adriane';'Kaden';'Grefrather Weg 94';'93499';'Zandt';'a-kaden@mymail.de';'';'';'18936';'DE'
'Frau';'';'w';'Benedikta';'Kieselbach';'Waldburgstrasse 147';'21380';'Artlenburg';'benedikta.kieselbach@ultramail.de';'';'04153/25185797';'51345';'DE'
'';'';'m';'Edwin';'Könemann';'Kelterstrasse 5';'73099';'Adelberg';'edwin-koenemann@email.de';'';'07166/55120222';'47375';'DE'
'Herr';'';'m';'Armin';'Meinel';'Asbecker Strasse 94';'8933';'Maschwanden';'armin-meinel@live-mail.ch';'';'045/9655094';'131930';'CH'
'Frau';'Dr.';'w';'Marika Edeltraudt';'Bowen';'Fürstenring 117';'89561';'Dischingen';'marikaedeltraudt_bowen@email.de';'';'07327/30174784';'76580';'DE'
'Herr';'';'m';'Rafael Allmar';'Zwingmann';'Loo''sche Heide 42';'67829';'Callbach';'rafaelallmar.zwingmann@bestmail.de';'';'06753/36800915';'128414';'DE'
'';'';'';'Donate';'Magg';'Kiefernstrasse 69';'51598';'Friesenhagen';'donate.1972@anymail.de';'';'02741/47085283';'45156';'DE'
'Frau';'';'w';'Ilsa';'Sohr';'Kinnenbitze 1';'23911';'Kulpin';'i.1974@bestmail.de';'';'04541/53699695';'27094';'DE'
'';'';'m';'Lars';'Schlömer';'Dorffeld 76';'26409';'Wittmund';'lars_1976@xyz.de';'';'04462/13577716';'38419';'DE'
'';'';'w';'Mania';'Kneip';'Friedrichsgaber Weg 43';'6418';'Rothenthurm';'mkneip@trashmail.ch';'';'032/7796605';'139318';'CH'
'';'';'m';'Ottfried Mirco';'Hapke';'Endstrasse 200';'6600';'Locarno';'o.hapke@email.ch';'';'044 657 3311';'66006';'CH'
'Herr';'';'m';'Axel Ehrhardt';'Brendle-Gartmann';'Löhstrasse 125';'49448';'Quernheim';'axelehrhardt_1982@funmail.de';'';'05443/27515511';'92453';'DE'
'k.A.';'';'d';'Heiderose';'Kammel';'Am Magnusplatz 154';'53498';'Waldorf';'heiderose_1989@quickmail.de';'';'02636/50149677';'58962';'DE'
'Frau';'';'w';'Gitta';'Klas';'Rummler 187';'78601';'Mahlstetten';'g_klas@net-mail.de';'';'';'33936';'DE'
'Frau';'';'w';'Fränzi Ruthild';'Placzek';'Sigmaringer Strasse 172';'9512';'Rossrüti';'f.1991@goggle-mail.ch';'';'08243/25195973';'6011';'CH'
'Herr';'';'m';'Hilmar';'Mölders';'Auf''m Eichhahn 187';'67378';'Zeiskam';'hilmar.98@ultramail.de';'';'06347/76426609';'53214';'DE'
'Frau';'';'w';'Priska';'Spitz';'Zum Nitzblick 140';'7741';'S. Carlo (Poschiavo)';'';'';'0421/65715585';'177741';'CH'
'k.A.';'';'';'Gretl';'Egert-Dose';'Stettiner Weg 198 c';'24991';'Freienwill';'gegertdose@trashmail.de';'';'';'4250';'DE'
'Frau';'';'w';'Lilo';'Stöcker';'Zwischen den Hölzern 4';'59329';'Wadersloh';'lilo_stoecker@spam-mail.de';'';'02523/60866481';'46397';'DE'
'Frau';'';'w';'Felizitas Hadwig';'Zinner';'Hardtbergweg 174';'24211';'Honigsee';'f.84@quickmail.de';'';'';'118332';'DE'
'Herr';'';'m';'Ferdinandus';'Walgenbach';'Zu den Auen 170';'4552';'Derendingen';'ferdinandus_93@web.ch';'';'067733958';'92412';'CH'
'Frau';'';'w';'Augustine Felicitas';'Kleinhenz';'Alex-Müller-Strasse 188';'5618';'Bettwil';'';'';'044/8515351';'48487';'CH'
'';'';'m';'Eckhardt-Paulus';'Moll';'Hühnerberg 34';'7424';'Dalin';'eckhardt-pmoll@anymail.ch';'';'';'24286';'CH'
'';'';'m';'Wolfgünter';'Behring';'Vennweg 200';'29389';'Bad Bodenteich';'wolfguenter83@xyz.de';'';'05824/36106529';'87571';'DE'
'Herr';'';'m';'Siegbert';'Tietjen';'Butterpfad 158';'2739';'Eibau';'siegberttietjen@funmail.de';'';'04603/98790848';'109171';'DE'
'Frau';'';'w';'Augusta-Kristine';'Wicklein';'Am Stiel 151';'7924';'Neundorf';'augusta.kristine.wicklein@funmail.de';'';'09227/89978286';'81155';'DE'
'';'';'m';'Arwed';'Salm';'Auf dem Beul 186';'55758';'Asbach';'';'';'06544/18611578';'178586';'DE'
'Herr';'';'m';'Berno-Fred';'Barten';'Franz-Brovot-Strasse 180';'64569';'Nauheim';'berno-fred_barten@xyz.de';'';'06152/10914753';'155388';'DE'
'Frau';'';'w';'Mechthilde';'Kock';'Platz des Friedens 194 c';'85661';'Forstinning';'';'';'';'9788';'DE'
'k.A.';'';'d';'Marli Roselette';'Heidl';'Zillestrasse 77c';'7505';'Celerina/Schlarigna';'marliroselette-1991@mymail.ch';'';'062441075';'169172';'CH'
'';'';'m';'Rasmus';'Hart';'Dumte 158';'3907';'Simplon Dorf';'';'';'044 551 2089';'39076';'CH'
'Herr';'Prof. Dr.';'m';'Mayk-Bernhart';'Bäuerlein';'Himmelohstrasse 81';'25850';'Bondelum';'mayk.b.baeuerlein@bestmail.de';'';'04843/29750977';'130166';'DE'
'Herr';'';'m';'Heinolf';'Hartleb';'Am Dorfplatz 115';'5467';'Fisibach';'heinolf-hartleb@mymail.ch';'';'056/3143825';'63669';'CH'
'Frau';'';'w';'Ingelore Rosel';'Schoder-Laux';'Schniewindstrasse 75';'44269';'Dortmund';'ingelorerosel_1991@spam-mail.de';'';'0231/5204439';'43038';'DE'
'Herr';'Dr.';'m';'Andree';'Holzhauer';'Stöckweg 18';'44139';'Dortmund';'aholzhauer@funmail.de';'';'0231/14421038';'13618';'DE'
'Herr';'';'m';'Otthart';'Blass';'Maria-Lind 143';'1681';'Billens';'otthartblass@anymail.ch';'';'';'16814';'CH'
'Frau';'';'w';'Melinda';'Zillmer';'Emerner Strasse 162a';'3122';'Kehrsatz';'melinda_zillmer@funmail.ch';'';'062 157 4891';'70315';'CH'
'Herr';'';'m';'Rudenz';'Leske';'Zur Neumühle 195';'1594';'Gleina';'rudenz92@private.de';'';'05025/18194149';'29788';'DE'
'Frau';'';'w';'Tilli Susette';'Assmann';'Auf der Huth 192';'46240';'Bottrop';'t.79@open-mail.de';'';'02041/16072456';'91945';'DE'
'Frau';'';'w';'Fabienne';'Hagedorn';'Erftweg 49';'6992';'Cimo';'';'';'09081/42873782';'69921';'CH'
'Herr';'';'h';'Karlfrieder';'Zehe-Köppl';'Ernst-Meister-Weg 119';'77948';'Friesenheim';'karlfrieder-70@justmail.de';'';'07821/17355425';'78383';'DE'
'Herr';'';'m';'Guntmar-Otthein';'Feder';'Hüttenweg 15';'5467';'Fisibach';'';'';'056/2587586';'120219';'CH'
'';'';'d';'Mathis';'Böckler';'Gemünder Strasse 50';'1594';'Gleina';'';'';'08585/92770681';'61152';'DE'
'';'';'d';'Arnhild';'Harm';'Brenscheid 32';'6440';'Brunnen';'arnhild-1996@ultramail.ch';'';'044/3134621';'45697';'CH'
'Herr';'Dr.';'m';'Hippolytus';'Hupp';'Herrenwiesenstrasse 109';'5642';'Mühlau';'hippolytus_hupp@domain.ch';'';'056/7852813';'86329';'CH'
'Herr';'';'m';'Friedhard';'Eisenreich-Cetin';'Geiststrasse 86';'6648';'Minusio';'friedhard-1990@xyz.ch';'';'06338/54999507';'20401';'CH'
'Frau';'';'';'Framhild';'Pirner';'Gottschalksmühlenweg 173';'1757';'Noréaz';'f96@goggle-mail.ch';'';'0202/97611101';'146161';'CH'
'Frau';'';'w';'Traudl Leopoldine';'Strothmann';'Werner-Rech-Strasse 4';'8523';'Plauen';'traudlleopoldine-strothmann@spam-mail.de';'';'02563/96190780';'175527';'DE'
'Frau';'';'w';'Arnhild';'Hüning';'Dörpinghausen 199';'6919';'Carabietta';'';'';'041 843 7960';'69194';'CH'
'';'';'w';'Helma';'Moor';'Josef-Annegarn-Weg 120';'6418';'Rothenthurm';'';'';'061818691';'45552';'CH'
'Frau';'';'m';'Bringfriede';'Schulten-Sill';'Steinbergsweg 180';'4895';'Brottewitz';'b_1993@email.de';'';'06763/26543656';'85242';'DE'
'k.A.';'';'d';'Jana';'Ost';'Knappensiedlung 81';'8765';'Engi';'';'';'056/9008159';'15519';'CH'
'Herr';'Prof.';'m';'Gunfried';'Eberhard';'Steinhausenstrasse 92';'66299';'Friedrichsthal';'gunfried-1996@anymail.de';'';'';'49135';'DE'
'k.A.';'';'d';'Remigius Thiemo';'Gau';'Hasselweg 143';'8636';'Wald ZH';'remigiusthiemo.1971@company.ch';'';'';'8636';'CH'
'Herr';'';'m';'Sigfrid';'Hertrich';'Logaer Weg 131';'1877';'Bischofswerda';'shertrich@bestmail.de';'';'03473/44859834';'75100';'DE'
'Herr';'';'m';'Liborius';'Vollmar';'Fuggerstrasse 112';'17089';'Golchen';'liboriusvollmar@validmail.de';'';'03965/53678195';'188620';'DE'
'';'Prof.';'m';'Herko';'Gemmer';'Ludwig-Schwamb-Strasse 77';'54311';'Trierweiler';'';'';'07429/25214146';'54311';'DE'
'Frau';'';'w';'Marga';'Münzner';'Hunsberg 5';'6418';'Rothenthurm';'marga-muenzner@trashmail.ch';'';'045/9342954';'33530';'CH'
'Frau';'';'w';'Genia Yasmin';'Kerstan';'Stadtlohner Strasse 31';'54518';'Rivenich';'';'';'06571/37143817';'88959';'DE'
'Frau';'';'w';'Arabella';'Moog';'Cäcilienstrasse 113';'2739';'Eibau';'arabella.moog@domain.de';'';'06592/89756290';'159615';'DE'
'Frau';'';'w';'Edeltraut';'Schwaab';'Berghausener Strasse 164';'40591';'Düsseldorf';'e.schwaab@retromail.de';'';'0211/44004217';'4314';'DE'
'';'';'';'Luke';'Zindel';'Mehlbergstrasse 62';'6695';'Piano di Peccia';'luke-1984@bestmail.ch';'';'045/2329837';'7270';'CH'
'Frau';'';'';'Ismene';'Schoof';'Stukenbergstrasse 49';'6746';'Nivo';'';'';'043977560';'27483';'CH'
'Frau';'';'w';'Delia Alheide';'Limberg';'Greimerstalweg 129';'6542';'Allstedt';'d_limberg@justmail.de';'';'05822/4881387';'16229';'DE'
'Herr';'';'m';'Nic';'Uphoff';'Vor dem Heldshahn 34';'56370';'Dörsdorf';'n.uphoff@open-mail.de';'';'06486/74475110';'2624';'DE'
'';'';'w';'Elena';'Biegel';'Am Sauerbrunnen 82';'4552';'Derendingen';'';'';'068233435';'124132';'CH'
'Herr';'';'m';'Weikhard';'Krafczyk';'Am Friedheimer See 163';'54610';'Büdesheim';'weikhard_krafczyk@xyz.de';'';'06558/63310927';'115107';'DE'
'Frau';'';'w';'Theresia';'Weidig';'Elzstrasse 87';'3764';'Weissenburg';'';'';'';'25167';'CH'
'Frau';'';'w';'Alix Gefion';'Heppner';'Unter Kahlenhausen 147';'56651';'Oberzissen';'alixgefion.heppner@open-mail.de';'';'02636/27029761';'59372';'DE'
'Frau';'';'f';'Doritta';'Jährling';'Bleicherstrasse 50';'7017';'Flims Dorf';'doritta-97@private.ch';'';'';'166867';'CH'
'Herr';'';'m';'Edelwald';'Wolgast-Westphalen';'Börlinghausen 69';'7115';'Surcasti';'e_wolgast-westphalen@validmail.ch';'';'';'82837';'CH'
'Herr';'';'m';'Stanislaus Immanuel';'Baltes';'Im Flothfeld 148';'49328';'Melle';'s-baltes@web.de';'';'';'68777';'DE'
'Frau';'';'w';'Liesgret';'Leininger';'Langobardenstrasse 87';'87671';'Ronsberg';'';'';'08306/72577264';'76309';'DE'
'';'';'m';'Herold Marlon';'Vieten';'In den Eichen 100';'3762';'Erlenbach im Simmental';'heroldmarlon.77@open-mail.ch';'';'';'52174';'CH'
'Frau';'';'w';'Ilsedore';'Wartenberg';'Urfttalstrasse 96';'1439';'Rances';'';'';'044/9812362';'143977';'CH'
'Herr';'Dr.';'m';'Mario-Wulf';'Weaver';'Leharweg 152';'5014';'Gretzenbach';'mario-wweaver@hoster.ch';'';'';'140231';'CH'
'k.A.';'';'d';'Laurens Eckhart';'Stabenow';'Am Tor 45';'2015';'Areuse';'laurenseckhart-stabenow@retromail.ch';'';'';'20150';'CH'
'Frau';'';'w';'Siglinde Josephine';'Aydogan';'Höchstberger Strasse 121';'1446';'Baulmes';'siglindejosephine1997@funmail.ch';'';'05721/18316472';'144631';'CH'
'Herr';'Dr.';'m';'Friedhardt';'Röhr';'Grazer Strasse 72b';'5453';'Remetschwil';'';'';'';'47542';'CH'
'Herr';'';'f';'Ambrosius';'Schierholz';'Hintergasse 147';'4719';'Ramiswil';'ambrosius_76@bestmail.ch';'';'063802626';'35112';'CH'
'Herr';'';'m';'Hanskarl';'Auerswald';'Wibbeltweg 80';'65558';'Cramberg';'hanskarl-auerswald@mymail.de';'';'06432/63968626';'43678';'DE'
'Frau';'';'w';'Luzia Heidi';'Zielinski';'Auerhahnweg 88';'1462';'Yvonand';'luziaheidizielinski@private.ch';'';'062 603 6920';'14625';'CH'
'';'';'';'Svenja';'Golz';'Jan-de-Beyer-Strasse 193';'4056';'Basel';'s_golz@domain.ch';'';'065387356';'40562';'CH'
'';'';'d';'Ingrid';'Marciniak';'Herzog-Wilhelm-Strasse 139';'47929';'Grefrath';'i-marciniak@spam-mail.de';'';'02158/34754188';'29332';'DE'
'Frau';'';'w';'Friedlies';'Irle';'Am Zehnthof 69';'4719';'Ramiswil';'friedlies1987@live-mail.ch';'';'041 979 2659';'54594';'CH'
'Frau';'';'w';'Anfriede';'Tiedtke';'Gemen 82';'2740';'Moutier';'anfriede.tiedtke@domain.ch';'';'041 886 3113';'15634';'CH'
'Herr';'';'m';'Bartho';'Duman';'Breckerfelder Strasse 158';'2743';'Eschert';'barthoduman@quickmail.ch';'';'';'86231';'CH'
'k.A.';'';'d';'Goldine';'Stegner';'Zum Heidchen 7';'2035';'Corcelles NE';'goldinestegner@xyz.ch';'';'045/1211717';'113870';'CH'
'Herr';'';'m';'Gottfried Gerd';'Bier';'Brunnenstrasse 73';'9512';'Rossrüti';'gottfriedgerd-1969@domain.ch';'';'02654/40494674';'63921';'CH'
'Frau';'';'m';'Ayleen';'Messinger';'Mercatorweg 33';'1594';'Gleina';'ayleenmessinger@validmail.de';'';'02681/57098138';'7972';'DE'
'';'';'';'Bruna Annetrud';'Hupe';'Natorper Strasse 23';'74821';'Mosbach';'b-hupe@trashmail.de';'';'06261/4396355';'62812';'DE'
'Frau';'';'w';'Else';'Einhaus';'Bornweg 156';'6122';'Menznau';'e.einhaus@retromail.ch';'';'';'96940';'CH'
'k.A.';'';'d';'Pius';'Breitfeld';'Rärin 43';'54619';'Herzfeld';'pius-breitfeld@email.de';'';'06550/10427653';'47520';'DE'
'';'';'w';'Fritzi Jonna';'Baus';'Wolfhagenstrasse 117';'3911';'Ried-Brig';'fritzijonna.baus@email.ch';'';'';'36352';'CH'
'Frau';'';'w';'Annetraude';'Kupfer';'Hügelstrasse 60';'79261';'Gutach';'a_kupfer@justmail.de';'';'07685/35385662';'832';'DE'
'Frau';'';'w';'Lilibeth';'Lagemann-Knabe';'Kalksbecker Weg 167a';'2735';'Champoz';'l1969@funmail.ch';'';'056/8286467';'27359';'CH'
'k.A.';'';'d';'Pankraz';'Faulhaber';'Zum Müggenberg 79';'7019';'Fidaz';'';'';'056/3537918';'7019';'CH'
'';'';'m';'Ingbert';'Döhring';'Lohkamp 163';'17219';'Marihn';'idoehring@private.de';'';'03962/29268394';'88266';'DE'
'';'';'m';'Marlon';'Dethlefs';'Elkenrother Strasse 53b';'5317';'Hettenschwil';'marlon_77@domain.ch';'';'0228/73199479';'431';'CH'
'Frau';'';'w';'Griseldis';'Tönjes';'Beuelsweg 97';'4106';'Therwil';'griseldis-1985@mymail.ch';'';'032/3774727';'103138';'CH'
'k.A.';'Dr.';'d';'Gismar';'Grob';'Im Enger 80';'6314';'Neuägeri';'g_grob@spam-mail.ch';'';'044 803 2832';'51266';'CH'
'Herr';'';'m';'Burghardt';'Leßmann-Sautter';'Volmestrasse 48';'90461';'Nürnberg';'burghardt_1981@xyz.de';'';'';'179933';'DE'
'Frau';'';'w';'Brünhilde';'Knopf';'Eulenweg 81';'5706';'Boniswil';'b77@private.ch';'';'041 407 3733';'57064';'CH'
'';'';'m';'Thassilo';'Altun';'Am Nussberg 82';'52441';'Ederen';'t.80@quickmail.de';'';'02462/13764162';'54129';'DE'
'Herr';'';'m';'Eduardt';'Thater';'Falkensteiner Strasse 169';'56291';'Wiebelsheim';'eduardt-thater@retromail.de';'';'06744/30365596';'12264';'DE'
'Frau';'';'w';'Annehilde';'Storck';'Reyweg 72';'32289';'Rödinghausen';'annehilde1976@inter-mail.de';'';'05746/74084284';'12207';'DE'
'';'';'w';'Ignatia';'Siebels-Hörner';'Schwarzwaldstrasse 16';'1343';'Les Charbonnières';'';'';'044/2467595';'134307';'CH'
'Herr';'';'m';'Rupert Tom';'Hilger';'Albert-Einstein-Strasse 175';'8239';'Dörflingen';'ruperttom_82@ultramail.ch';'';'';'74530';'CH'
'Herr';'';'m';'Aribert';'Polzin';'Im Ahlen 47';'06528';'Pölsfeld';'aribert-polzin@trashmail.de';'';'03464/357353';'38414';'DE'
'Frau';'';'w';'Annetraude Elfrun';'Seidel';'Strandbadweg 72';'8523';'Plauen';'a-seidel@ultramail.de';'';'04641/48999798';'30155';'DE'
'Herr';'';'m';'Christhard';'Erkens-Fliege';'Pfarrer-Ley-Strasse 67';'22969';'Witzhave';'c_erkens-fliege@company.de';'';'04104/53263484';'102090';'DE'
